id,name,host_id,host name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,Booking_date,reviews_per_month,calculated_host_listings_count,availability_365
485026,Large home in most desirable Brooklyn hood ,2400932,Jackie S Place,Brooklyn,Gowanus,40.67858,-73.98537,Private room,125,31,17,30/06/2014,0.2,2,331
489365,Great   bedroom apartment in Williamsburg ,2420670,Carter,Brooklyn,Williamsburg,40.71689,-73.95706,Entire home/apt,226,3,203,27/06/2019,2.85,1,38
489924,Nice apartment with a deck ,1027283,Kelly,Brooklyn,Sunset Park,40.66221,-73.99743,Private room,50,2,33,30/06/2019,0.39,1,20
490278,South Slope Private Bedroom,2424873,A B ,Manhattan,Midtown,40.75632,-73.96464,Entire home/apt,99,14,30,02/03/2018,0.35,1,317
491123,Great for families ,2427868,Ada,Brooklyn,Prospect Heights,40.67369,-73.96589,Private room,102,2,121,17/06/2019,1.6,1,361
491529,Lovely  BR   Midtown East by metro ,2429432,Julie,Brooklyn,Park Slope,40.67211,-73.976,Entire home/apt,220,3,27,17/05/2019,0.45,1,68
491977,Cozy Love Nest Prospect Heights,2431528,Christine,Manhattan,Chinatown,40.71456,-73.99978,Entire home/apt,165,5,22,11/05/2019,0.26,1,316
493177,  bdrm family friendly home in central Park Slope,2436633,Gelya,Manhattan,Chinatown,40.71668,-73.99073,Entire home/apt,150,2,162,16/06/2019,1.92,1,231
493611,Renovated Spacious  BR Upper West,1407251,Ute,Brooklyn,Gowanus,40.67862,-73.98561,Entire home/apt,385,1,66,19/05/2019,0.76,2,363
494937,Two Bridges District Chinatown NYC,1527535,Jean Marie,Manhattan,SoHo,40.72162,-74.00414,Entire home/apt,499,2,63,07/07/2019,0.76,1,26
495249,Huge sunny artist loft  roof garden,2446219,Biren,Queens,East Elmhurst,40.75541,-73.89239,Private room,85,1,219,14/06/2019,2.63,2,305
495348,Brooklyn waterfront large sunny apt,2389885,Megan,Brooklyn,Fort Greene,40.69011,-73.97691,Entire home/apt,160,4,2,31/03/2013,0.03,2,34
496166,The SoHo Loft   Huge Penthouse     sqft,2450665,D,Brooklyn,South Slope,40.66641,-73.98283,Entire home/apt,249,3,12,01/07/2019,0.27,1,26
497370, min Walk    mins to Tourist Spot,2455462,Elizabeth  And Jeff Too ,Brooklyn,Gowanus,40.67828,-73.99136,Private room,80,2,35,30/05/2017,0.41,1,189
498052,Classic Brooklyn Brownstone,2426779,Regina,Brooklyn,Williamsburg,40.71483,-73.96216,Private room,120,1,124,10/06/2019,1.46,1,292
498120,Beautiful  Spacious   BR Brooklyn Brownstone,2459648,Ellen,Bronx,Allerton,40.8687,-73.8524,Private room,35,7,2,23/07/2018,0.17,1,90
498859,Carroll Gardens Carriage House,2462260,Dimitry,Brooklyn,Brighton Beach,40.5822,-73.96392,Entire home/apt,169,4,63,06/07/2019,1.27,1,323
500845,Modern private room in condominium,1336370,Bojan Margaret,Manhattan,East Village,40.72686,-73.9797,Entire home/apt,220,4,162,21/06/2019,1.88,1,341
500886,Hi Traveler  welcome,2206506,James,Brooklyn,Bedford-Stuyvesant,40.68825,-73.92951,Private room,85,3,103,15/06/2019,1.25,2,344
501082,Trendy Nest in the East Village,2471671,Joyce,Manhattan,Harlem,40.82392,-73.94205,Private room,79,30,185,07/06/2019,2.15,1,302
501098,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,2472680,Fanny,Brooklyn,Williamsburg,40.71384,-73.9474,Private room,90,4,219,15/06/2019,2.54,1,30
501693,UPWS sunny DUPLEX  PATIO,1490833,Patrick,Manhattan,Upper West Side,40.7952,-73.9624,Private room,99,1,280,23/06/2019,3.51,1,246
502309,Private Bedroom in Wooden House,2478675,Gina,Brooklyn,Prospect-Lefferts Gardens,40.65524,-73.95646,Private room,46,1,184,10/06/2019,2.14,5,362
502429,Room w pvt bathroom on Central Park,2100968,Elodie,Brooklyn,South Slope,40.66153,-73.98554,Entire home/apt,325,3,116,07/07/2019,1.37,1,203
503460,Beautiful Downtown Manhattan Share,2483236,Caitlin,Staten Island,New Springville,40.59274,-74.16178,Private room,68,2,11,22/10/2018,0.24,1,88
503722,Spacious Apartment w extra room,2484383,Theresa,Brooklyn,Williamsburg,40.71345,-73.95689,Entire home/apt,175,2,15,03/06/2019,0.29,1,64
503790,HEART OF SOHO The Perfect One Bedroom Apt,2484654,Michele,Manhattan,West Village,40.73214,-74.00188,Entire home/apt,130,4,22,26/05/2019,0.28,1,77
504362,Hip Stylish WIlliamsburg Studio,2487309,Eric,Brooklyn,Prospect Heights,40.67823,-73.97007,Entire home/apt,209,3,56,04/07/2019,0.65,1,160
504394,SLEEK WEST VILLAGE ARTIST STUDIO LOFT,2487319,Erin,Manhattan,Upper West Side,40.79842,-73.96903,Entire home/apt,150,4,2,03/09/2014,0.03,1,141
504437,Sunny  BD in Greenwich Village,2356449,Mariana,Manhattan,Lower East Side,40.72232,-73.98686,Entire home/apt,104,3,57,30/06/2019,0.7,1,6
505315,The biggest small apt in Manhattan,167417,Kelly,Brooklyn,Bushwick,40.69227,-73.90852,Private room,68,2,37,23/06/2019,0.49,1,23
506121,SPACIOUS Fabulous Sunny Loft for   wks in Fall,2267153,John,Manhattan,East Village,40.7276,-73.98347,Private room,72,5,451,30/06/2019,5.26,2,13
506527,Enjoy a   Bedroom to share  NYC,864735,Jason,Queens,Astoria,40.75782,-73.92129,Entire home/apt,107,30,24,30/04/2019,0.29,8,262
506571,Charming ROOM s Lovely BUSHWICK Block min City,2349977,Anthony,Manhattan,East Village,40.72756,-73.97939,Entire home/apt,150,7,19,22/03/2019,0.32,1,24
506575,Cozy Room in Lively East Village,2001830,Jose And Ysaira,Bronx,Morris Heights,40.84937,-73.91328,Private room,45,3,190,06/06/2019,2.21,2,329
507393,Modern Sunny   Bedroom Apartment,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68549,-73.94724,Private room,49,2,46,27/05/2019,0.54,4,301
509989,Large sunny  br apt in East Village,2472305,Rick,Brooklyn,Flatbush,40.64229,-73.96548,Entire home/apt,349,1,169,23/06/2019,2.08,1,344
510218,Bronx Room Near Yankees   Harlem,2513726,Margaret,Manhattan,Upper West Side,40.79218,-73.97926,Entire home/apt,185,2,165,18/06/2019,1.92,1,259
512209,Wake up to the skyline of the city  prime location,2521513,Amy,Brooklyn,Brooklyn Heights,40.69964,-73.99299,Entire home/apt,800,3,60,01/01/2019,0.7,1,67
512210,Artist Loft   Bushwick  Brooklyn,2522854,Rich,Brooklyn,Crown Heights,40.67709,-73.95237,Entire home/apt,349,2,320,22/06/2019,3.85,1,260
512775,Wonderful east village floor thru,2396295,Richard,Queens,Long Island City,40.75296,-73.93716,Entire home/apt,350,2,182,11/06/2019,2.2,1,272
513343,Your own townhouse in Bklyn Heights,2528671,Dennis,Brooklyn,Prospect Heights,40.67717,-73.96915,Entire home/apt,125,30,1,11/07/2012,0.01,1,341
513688,The Brooklyn Woodworker  bdrm bth,2530670,Tiffany,Brooklyn,Boerum Hill,40.68586,-73.9809,Entire home/apt,350,2,134,07/07/2019,1.56,1,56
514457,The Cottage     sqft  of Privacy,2096690,Richard,Brooklyn,Bedford-Stuyvesant,40.68543,-73.93838,Entire home/apt,150,10,10,26/05/2019,0.17,2,185
515392,Boerum Hill Brownstone Garden Duplx,2538544,Michael,Manhattan,Chelsea,40.74348,-73.9998,Entire home/apt,200,1,60,02/06/2019,0.78,1,260
516452,Brownstone Beauty with Deck,2542888,Catrinel,Brooklyn,Fort Greene,40.68679,-73.97378,Entire home/apt,99,30,5,12/05/2019,0.06,1,242
516791,Big  Bright  and Beautiful,696306,Bethany,Brooklyn,Kensington,40.64625,-73.97932,Entire home/apt,90,10,33,22/05/2019,0.39,1,269
518566,Lovely Brooklyn Apt,1497427,Andrea,Manhattan,Upper East Side,40.77108,-73.95967,Private room,82,3,10,15/05/2019,0.13,2,251
518576,Above Graham stop   L train,2155917,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627,Entire home/apt,250,30,62,02/07/2019,0.73,3,292
518960,Beautiful apt   min to Wbrg ,2155832,Federico,Manhattan,Harlem,40.82823,-73.94691,Entire home/apt,90,4,266,04/07/2019,3.17,1,150
519310,Gorgeous  charming Upper East private room,1366310,Janina,Queens,Woodside,40.74377,-73.91225,Private room,75,2,251,07/07/2019,2.92,2,317
521038,Cozy and quiet with secret garden,2563132,Ghislaine,Manhattan,Harlem,40.82749,-73.9382,Private room,115,7,8,25/12/2012,0.09,1,178
521672, BR Loft in Brooklyn,1720619,Glace,Brooklyn,Williamsburg,40.71423,-73.95305,Private room,89,4,160,21/06/2019,1.92,1,23
521806,Cozy room in    bedrm apt in amazing Harlem ,2389494,Anya,Queens,Rego Park,40.72719,-73.86166,Entire home/apt,69,5,5,17/05/2019,0.1,1,4
522081,Beautiful   room studio in Brooklyn,1413546,Asher,Manhattan,Chelsea,40.74341,-73.99298,Private room,170,2,183,14/06/2019,2.19,2,254
523123,Luxury Loft in Creative   Fun Apt,2572253,Carl,Brooklyn,South Slope,40.66051,-73.98495,Entire home/apt,375,5,19,30/12/2018,0.23,1,43
524111,Airy  BR nice area Queens nr subway,62508,Leigh,Manhattan,East Village,40.72915,-73.98019,Entire home/apt,118,3,141,24/06/2019,1.66,1,13
525120,Guest Room in Art Loft in Chelsea,184883,Noele,Manhattan,Chelsea,40.74767,-74.01061,Entire home/apt,135,6,42,27/05/2019,0.49,1,170
525293,Tranquility   convenience in Bklyn,2556498,Chris,Bronx,Concourse,40.82822,-73.92439,Entire home/apt,250,3,119,01/07/2019,1.41,1,339
525388,Convenient East Village Studio ,787204,Jenna,Brooklyn,Greenpoint,40.73067,-73.955,Entire home/apt,200,7,20,23/06/2019,0.24,1,365
525523,Yankee Nest,2582890,Kim,Manhattan,East Harlem,40.80762,-73.94017,Private room,50,2,16,04/07/2018,0.62,1,60
526923,Comfortable Private Room in Upper Manhattan  BR,2589521,Lisbeth,Manhattan,Flatiron District,40.74129,-73.98374,Entire home/apt,265,3,26,15/06/2019,0.32,1,341
526942,Large light filled Apt in Brooklyn,2205455,Wendy,Manhattan,Upper East Side,40.77761,-73.94606,Private room,90,30,3,14/09/2018,0.04,1,128
528485,Come stay in super comfy and cozy ,17985,Sing,Brooklyn,Sunset Park,40.66119,-73.98822,Private room,36,10,5,30/04/2019,0.07,2,44
530431,Great  BR   BaR in Lux Bldg w Pool,2605064,Larah,Manhattan,Harlem,40.80654,-73.95019,Entire home/apt,220,3,194,04/07/2019,2.42,1,338
530576,lovely private room in South Park Slope,263510,Sandy,Manhattan,Upper West Side,40.78111,-73.97739,Private room,93,14,88,28/06/2019,1.03,1,176
530632,  Home Away From Home   of NYC     BR ENTIRE HOME,1816331,Justine,Brooklyn,Crown Heights,40.67147,-73.94979,Entire home/apt,275,5,2,18/10/2018,0.1,1,357
531258,Sunny   Charming   BR in Brooklyn Brownstone,2609535,Alexandra,Manhattan,Greenwich Village,40.7311,-73.99913,Entire home/apt,165,30,19,15/10/2018,0.23,1,259
531455,King size bedroom in   bed apartment,1445298,Gita,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294,Entire home/apt,80,7,23,05/06/2019,0.27,1,20
532288,Industrial Loft in Williamsburg,683230,Thomas,Manhattan,Greenwich Village,40.73176,-73.99895,Private room,295,5,103,30/06/2019,1.25,3,350
532749,  BR Village     day  stay,2617850,Matthew,Brooklyn,Williamsburg,40.71606,-73.95526,Entire home/apt,280,7,82,21/06/2019,0.98,1,41
533168,Nice one bedroom apartment by the Prospect park,2620162,Olivia,Manhattan,Nolita,40.72184,-73.9944,Entire home/apt,300,30,92,08/06/2019,1.09,1,106
533927,Spacious Nolita   Bd w roof garden,2624738,Michael,Manhattan,Chelsea,40.74403,-73.99581,Entire home/apt,225,4,153,24/06/2019,2.03,1,205
535095,Sunny   Bedroom Duplex with Garden,598770,Maite   Javi,Brooklyn,Prospect Heights,40.6744,-73.96558,Private room,90,7,43,29/06/2019,0.52,1,38
535352,Large NYC Chelsea Studio   King Bed,2630351,Dawn,Manhattan,Upper West Side,40.79358,-73.97043,Entire home/apt,102,3,36,02/07/2019,0.5,1,21
538344,Beautiful bedroom in Prospect Heights,2644519,David,Manhattan,East Village,40.72924,-73.98113,Entire home/apt,195,2,160,11/06/2019,2.31,1,68
538590,Upper West Side  bedroom,2645592,De   Claudia,Queens,Astoria,40.75919,-73.91836,Entire home/apt,150,3,74,15/05/2019,0.87,2,365
539160,Nice and clean private space in Bklyn loft ,512878,Michelle,Manhattan,Washington Heights,40.83064,-73.94076,Entire home/apt,170,1,47,28/04/2019,0.58,2,17
540057,cozy  bedroomAPART  min to MIDTOWN,2653648,Kareem,Manhattan,Harlem,40.82445,-73.95243,Entire home/apt,185,1,102,13/06/2019,1.19,2,91
541725,Hell s Kitchen Musician s Hideaway,1879389,Christina,Brooklyn,Williamsburg,40.71872,-73.96042,Entire home/apt,189,4,33,07/04/2019,0.44,2,1
542203,Large   Bright private bedroom in NoLiTa,1846051,Kj,Manhattan,Hell's Kitchen,40.76304,-73.9888,Entire home/apt,195,3,22,23/06/2019,1.61,2,59
543792,Entire loft  best Williamsburg,865264,Sharon And Tom,Queens,Ridgewood,40.70878,-73.91727,Entire home/apt,110,5,107,21/06/2019,1.25,1,276
544131,QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN ,534328,F,Manhattan,Greenwich Village,40.72987,-74.00082,Private room,79,4,87,04/07/2019,1.02,1,30
545261,Luxury  bdrm w Piano   Gym,746552,Tom,Brooklyn,Clinton Hill,40.68752,-73.96688,Private room,200,3,2,07/08/2015,0.02,1,365
545651,Heart of Greenwich Village near Bleecker St,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.65841,-73.95016,Private room,69,4,19,20/05/2019,0.24,3,43
546383,  corner bedroom with lots of light,2680820,Linda,Queens,Flushing,40.75578,-73.81948,Private room,55,1,474,25/05/2019,5.53,3,332
546573,COMFORTABLE PRIVATE ROOM FOR RENT,1792568,Mickey,Manhattan,Financial District,40.70587,-74.01534,Entire home/apt,500,2,63,19/05/2019,0.75,1,79
548133,Brooklyn Heights  brm Private Deck ,2694451,Shontae,Brooklyn,Clinton Hill,40.69073,-73.96762,Entire home/apt,135,3,28,01/06/2019,0.4,1,211
550653,Cozy Room in GREENPOINT Apt  YeY,2706505,Huxley,Brooklyn,Windsor Terrace,40.6599,-73.98279,Private room,65,20,6,30/09/2018,0.32,1,311
550777,  BR with garden East Village,2707053,Kathleen,Manhattan,Upper West Side,40.7964,-73.9675,Entire home/apt,210,3,25,10/06/2019,0.3,1,347
552141,Sun Fill Room in a Spacious Apt,2712998,Greg,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,300,1,45,08/06/2019,0.62,1,111
552519,Lrg Bdrm  Terrace w  Cent Park View,2715012,Maurice,Brooklyn,Crown Heights,40.67356,-73.9425,Entire home/apt,185,1,215,16/06/2019,2.55,3,348
552639,Gorgeous Chelsea loft in the heart of Manhattan,2518984,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,33,22/06/2019,0.51,2,174
553565,Brooklyn Amazing  bedrm Luxury Apt,567226,Yah,Manhattan,Inwood,40.86821,-73.92252,Entire home/apt,120,10,25,01/06/2019,0.3,1,129
553862,Beautiful  BDRM Brownstone Apartment,2647043,Steve,Brooklyn,Park Slope,40.67981,-73.97967,Private room,152,2,23,08/10/2018,0.27,1,365
554165,One Bdrm in Trendy Prospect Hts,1267900,Maayan,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,57,02/07/2019,0.67,1,25
560078,Spacious Room Hip East Village Apt ,2753256,Vana,Manhattan,East Village,40.72274,-73.97934,Entire home/apt,295,3,85,23/06/2019,1.02,1,261
564184,Designer Studio in the HEART of WV ,2378357,David,Manhattan,Chelsea,40.73971,-74.00221,Private room,125,2,42,31/05/2019,0.5,1,172
564447,Studio Apartment Greenwich Village,2775674,Matt,Manhattan,Hell's Kitchen,40.75767,-73.99034,Entire home/apt,190,1,195,25/06/2019,2.83,1,69
564751,Lovely Manhattan Apartment,2777672,Kalae,Manhattan,Upper West Side,40.80165,-73.96287,Shared room,76,2,158,05/05/2019,1.91,3,324
566712,GREAT DEAL IN TIMES SQ HK,2786764,Marianna,Manhattan,East Village,40.72819,-73.97933,Private room,107,1,115,07/06/2019,1.4,1,85
566911,Artist space for creative nomads ,2788488,Sajjad,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875,Entire home/apt,80,4,42,28/05/2019,0.49,1,245
568661,GREAT EAST VILLAGE LOCATION  ELEVATOR   ROOFTOP ,2590864,Jason,Brooklyn,Bushwick,40.70779,-73.92129,Entire home/apt,110,90,32,10/06/2019,0.4,1,330
568684,Entire   Bedroom Apartment Flat Historic Bedstuy,2798644,Alessandra,Brooklyn,Bushwick,40.70202,-73.92402,Entire home/apt,115,370,6,15/04/2018,0.09,1,365
568743,Beautiful Garden Duplex in Brooklyn,627217,Seith,Manhattan,East Village,40.72603,-73.98751,Entire home/apt,151,2,214,06/07/2019,2.53,3,256
570750, sqft apartment with huge terrace,2806561,Noemie,Brooklyn,Crown Heights,40.67391,-73.94039,Entire home/apt,180,2,221,23/06/2019,2.6,1,264
571564,   BR East Village   Sleeps     BEST LOCATION  ,1141935,Ana,Brooklyn,Crown Heights,40.67436,-73.94807,Private room,95,1,123,02/06/2019,1.47,3,359
573612,Duplex Loft in Fort Greene,2270624,Ny,Manhattan,Harlem,40.81199,-73.95116,Private room,79,1,132,16/06/2019,1.56,2,335
573671,Fabulous Urban Retreat  bdr,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68586,-73.9501,Private room,60,30,41,23/02/2019,0.65,8,245
573795,large spacious room,38513,Nkosi,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,133,4,104,06/06/2019,1.32,1,338
573870,Sunny Private Bedroom by Express Train  Colleges ,1385157,Brian,Manhattan,Upper West Side,40.78292,-73.97438,Entire home/apt,120,30,18,27/05/2019,0.22,5,337
575061,Luminous Modern Apt Share for Young Professionals,2828813,Katherine,Brooklyn,Williamsburg,40.71603,-73.95665,Private room,120,2,143,30/06/2019,4.14,1,102
576227,Spacious Stylish    Bedroom Suite,2834840,Sheri,Manhattan,Harlem,40.82446,-73.95274,Private room,700,28,4,03/10/2016,0.05,1,22
577324,Bright and Spacious Manhattan,2839267,Dustin,Queens,Ditmars Steinway,40.76961,-73.90451,Entire home/apt,54,45,198,15/06/2019,2.33,1,80
577824,Beautiful  Quiet  Spacious  BR   UWS by parks,2841374,Stephon   Luke,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,21/05/2019,0.48,1,365
578267,Stylish  BR Apartment Quick to Midtown and LGA ,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,19,30,08/04/2019,0.36,1,165
579716,Modern Private   BR Near DT Manhattan     stops,2851409,Mark And Stoph,Brooklyn,South Slope,40.66488,-73.98079,Private room,50,2,201,01/07/2019,2.42,1,54
580323, Lovely Bedroom  Big Sunny Apt Manhattan ,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,75,2,51,30/06/2019,0.61,1,77
581180,Beautiful Park Slope   bedroom,2775107,Dana,Brooklyn,Clinton Hill,40.68232,-73.96501,Entire home/apt,155,30,63,26/05/2019,0.75,1,249
581421,Sweet n  Spectacular PARK SLOPE ,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,150,2,28,05/08/2018,0.59,1,72
581542,Upper East Side   LG BR Avail in my Cute  BR Apt,2861854,Jeanmarie,Queens,Arverne,40.59783,-73.80158,Entire home/apt,92,1,55,01/06/2017,0.66,1,8
582372,Pvblic Bath Artist Loft,733370,Tim,Queens,Astoria,40.77115,-73.92275,Private room,69,40,23,01/07/2016,0.27,1,207
583337,Escape to our Great Beach Getaway,2874587,Ibie,Brooklyn,Carroll Gardens,40.67859,-73.99444,Entire home/apt,115,4,61,09/03/2019,0.72,1,15
584122,Comfy New York City Launching Pad ,2878358,Gio Joey,Manhattan,Hell's Kitchen,40.77032,-73.99493,Private room,120,2,67,25/06/2019,0.8,1,179
585369,Lovely Condo Carroll Gardens Gowanus,911596,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,Entire home/apt,215,30,110,02/04/2019,1.3,1,332
585491,Charming Loft in the East Village,2886652,Kanan   Tobias,Brooklyn,Crown Heights,40.6806,-73.96317,Entire home/apt,195,2,160,18/06/2019,1.95,1,255
585937,PRIVATE ROOM in HELL S KITCHEN  NYC,2888900,Alex,Brooklyn,Greenpoint,40.72949,-73.95493,Entire home/apt,175,3,102,25/06/2019,1.23,2,215
586847,SOHO VILLAGE CHARMING STUDIO,311286,Helene,Brooklyn,Crown Heights,40.67649,-73.9435,Private room,80,2,5,08/05/2017,0.08,4,311
587554,Comfortable   Bedroom in Greenpoint,2897329,Josefina,Manhattan,West Village,40.73041,-74.00326,Entire home/apt,200,7,34,30/06/2019,0.41,1,217
587641,LARGE BEDROOM  PRIVATE BATHROOM,717562,John,Brooklyn,Williamsburg,40.7197,-73.95741,Entire home/apt,275,30,6,31/10/2015,0.07,1,363
587698,Huge Bdrm in New Wilibrg   Bed Loft,807642,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97092,Private room,72,1,61,06/07/2019,0.81,2,335
587740,Warm Cozy Studio West Village,2899508,Tom   Jennifer,Manhattan,SoHo,40.72372,-74.00277,Entire home/apt,199,60,11,21/06/2019,0.13,1,281
588677,Luxury Pad NYC   Williamsburg Loft,2407024,Michael,Brooklyn,Williamsburg,40.70989,-73.95347,Entire home/apt,250,30,1,10/08/2012,0.01,2,250
590903,Very close to Downtown Awesome Room,1345769,Wowa,Manhattan,Harlem,40.80797,-73.9489,Private room,75,5,46,05/05/2019,0.6,1,343
591135,Designer open space in TriBeCa Soho  sq ft,1523018,T,Manhattan,SoHo,40.72466,-73.99632,Private room,125,1,132,05/06/2019,1.75,1,365
591565,Great find    bedroom apartment in Williamsburg ,2919467,Lisa,Manhattan,Tribeca,40.71552,-74.00749,Private room,229,1,62,27/04/2014,0.73,1,36
592831,Everyone who stays leaves happy ,2926404,Chris,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809,Private room,54,2,19,15/07/2016,0.23,1,220
593292,Beautiful Bedroom in Brooklyn,2929585,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,Entire home/apt,165,1,321,15/06/2019,3.93,1,185
593320,A GEM IN THE CITY,2929756,Chris,Manhattan,Inwood,40.86345,-73.92039,Private room,55,4,160,12/06/2019,1.89,2,79
594020,Cozy  BD Manhattan close Central Pk,2929756,Chris,Manhattan,Inwood,40.86284,-73.91955,Private room,55,4,142,03/06/2019,1.68,2,179
594640,In Manhattan  Small Block to train,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079,Entire home/apt,275,6,61,30/06/2019,0.73,1,69
